user_id,install_time,name,age,country,goal,onboarding_level,plan_on_study_time,is_premium
27127f04-d85a-4500-bf86-be0818d73455,2026-04-26 10:50:51,Deborah,29,FR,Для работы,Beginner,60,0
5182be41-96af-4da4-bb0e-47c2400f3145,2026-05-13 10:46:51,Joseph,34,ES,Для работы,Advanced,20,0
72b290de-4446-4697-8409-70906faf2057,2026-04-29 07:09:51,Michael,23,US,Для работы,Beginner,45,0
fca137c3-e006-4446-b34d-adbe852a3bca,2026-03-05 10:29:51,Paul,55,DE,Хобби,Intermediate,20,0
d4feb1ec-cc44-42df-af3a-4c13552cb263,2026-03-06 08:45:51,Zachary,50,BR,Для учебы,Elementary,15,0
604ab5e5-62f8-47c2-a562-ba99e749dd69,2026-03-13 06:34:51,Jon,49,FR,Хобби,Advanced,20,0
671bbaa7-997e-4558-b0ff-1626d4866794,2026-04-18 14:44:51,James,23,BR,Хобби,Beginner,120,0
2b7029c5-10b0-4dbe-899a-f07288150c97,2026-03-12 12:57:51,David,35,ES,Для работы,Advanced,90,0
a45dfb48-f271-4da1-962b-23aa25856543,2026-03-18 19:15:51,Calvin,16,FR,Хобби,Intermediate,15,1
598bd6bb-1c8c-41b8-be06-ce7569c010dc,2026-04-24 15:05:51,Donna,50,US,Хобби,Elementary,10,0
b18792de-b6b7-4723-bdc4-bae31908f080,2026-05-01 23:09:51,Diana,53,DE,Для путешествий,Advanced,120,0
9b11b982-b277-4f7f-980d-96edf956326d,2026-04-11 07:15:51,Ashley,48,US,Для работы,Elementary,60,0
39a4dd56-f0c5-4cbb-95b1-2f823779efe5,2026-05-30 19:05:51,Donna,39,ES,Хобби,Intermediate,5,1
6eb050bd-95ab-4d0e-b752-d0f41ddea300,2026-03-13 01:42:51,Rebekah,50,US,Для путешествий,Advanced,10,0
7be8a5c7-f270-436e-90c7-50c5366a0714,2026-04-06 15:00:51,Justin,50,RU,Для учебы,Beginner,60,0
de6b95e5-e42d-438c-88e2-df7f54b35bc7,2026-05-10 17:07:51,Brandon,52,BR,Для путешествий,Elementary,15,1
8e23cd87-ea75-465a-9267-304472d5321d,2026-03-17 01:40:51,Dan,45,IT,Для путешествий,Intermediate,90,0
76021990-3c7e-4326-a5b6-e1919e51bdca,2026-05-06 16:02:51,William,49,DE,Для учебы,Elementary,45,1
e7922dca-44a4-4275-9471-040a1dabb734,2026-03-12 00:02:51,Troy,48,ES,Для учебы,Advanced,30,0
474e7177-eff9-40c3-93b7-741d3d0d383a,2026-04-03 23:10:51,Patricia,18,RU,Для работы,Beginner,10,1
147d8bb0-2651-4f3c-a35d-08cfe544b005,2026-05-04 02:57:51,Samuel,29,FR,Хобби,Beginner,5,0
ba3f815c-6940-4429-9b4f-9a1b45b10e39,2026-04-15 02:56:51,Scott,44,US,Для путешествий,Intermediate,10,0
c5b97ada-b180-4727-890c-ad65061e0589,2026-05-16 10:05:51,James,42,ES,Хобби,Intermediate,5,0
9f08569e-066b-4d83-92f3-70650901e19d,2026-05-19 14:34:51,Kimberly,55,FR,Для путешествий,Advanced,45,0
3c4a84e1-f36b-4b9e-92ed-37f26474b9c5,2026-05-06 18:14:51,Carlos,20,ES,Для работы,Elementary,30,0
17b66d8d-f1ad-40f4-886a-87357c5e3f4b,2026-04-12 09:43:51,Amy,55,RU,Хобби,Intermediate,30,0
bf179db5-0404-4901-ab4a-2c32c6de2335,2026-04-11 23:19:51,Denise,52,RU,Хобби,Beginner,120,0
8a9a5a8d-784a-432d-bf7b-8891909f792e,2026-05-25 00:23:51,Lynn,54,IT,Для путешествий,Beginner,15,0
12187a65-2630-4dcb-8623-6737caeebbcc,2026-05-17 01:56:51,Christina,54,US,Для путешествий,Intermediate,90,0
79894c35-fe56-471e-a218-d01ea1ebc834,2026-04-28 17:58:51,Jeffrey,41,BR,Для путешествий,Intermediate,45,0
af5354fc-1ba9-41f1-806b-4fa0cb9b5f72,2026-05-12 22:48:51,Jennifer,38,ES,Хобби,Beginner,60,0
2774b392-ec2a-483f-a03b-d95f96c8a0a9,2026-05-29 20:20:51,Benjamin,50,BR,Хобби,Beginner,30,0
046ddaa1-7f8f-4fe5-bb47-cbefa7756a89,2026-04-09 08:17:51,Charles,23,FR,Для работы,Elementary,120,0
2b350b6d-c798-4fa8-8fd3-69d9d8259c6f,2026-04-04 03:12:51,Tina,30,US,Для учебы,Elementary,120,0
52d58c9d-eb6e-4854-94f9-3dbf44ee2495,2026-05-05 07:22:51,Levi,40,FR,Для учебы,Beginner,45,1
b2bfed6d-5221-4710-a7d1-4a3d0218b94e,2026-04-04 13:41:51,Tara,50,IT,Для путешествий,Intermediate,30,0
ed84596d-9c5f-420d-aa86-6e0cb65cb62f,2026-03-13 20:57:51,Vincent,35,BR,Для работы,Beginner,45,1
25e83ee0-40ec-47b2-a74f-2b7bf38c70da,2026-04-28 16:58:51,Kathy,47,IT,Для путешествий,Beginner,10,0
1e9d4c92-b38f-4ad0-ab29-1de551618593,2026-04-08 00:30:51,Danny,54,US,Для работы,Elementary,45,0
a0b0f294-5773-4990-a486-91abe843a3b8,2026-05-04 04:11:51,Janet,54,US,Для путешествий,Elementary,120,0
b92e77d1-7f35-4ffe-b16e-08e09df823e9,2026-03-14 11:34:51,David,23,RU,Для работы,Elementary,45,0
f00a68ae-4a6e-4465-a232-5d428d650383,2026-04-15 07:49:51,Jacqueline,22,DE,Для работы,Advanced,30,0
7773ec14-9374-424f-aaca-736bf9b538f4,2026-04-24 22:22:51,Patricia,34,US,Для работы,Beginner,20,0
aae62913-5d75-412c-99e0-ee6c79ab5be7,2026-05-16 16:23:51,Roger,54,IT,Хобби,Elementary,30,0
2b6bb3c7-685d-4c01-b1a9-473b5a56b02a,2026-03-25 22:57:51,Charles,33,IT,Хобби,Beginner,90,0
b08d7d47-48db-4d60-b697-346b2f3778c5,2026-05-07 23:32:51,Christine,27,US,Для работы,Beginner,15,0
aac0ea5c-a496-4768-9846-2395e5c706df,2026-03-25 03:15:51,Tammy,45,US,Для работы,Advanced,60,1
7317d019-e9da-4de5-b7e9-e7646145bdc9,2026-05-05 15:37:51,Jonathan,43,RU,Для работы,Elementary,90,0
462f9b76-e0e5-4de4-8dc6-3dc3b55c7c63,2026-05-23 22:24:51,Heather,37,FR,Для учебы,Intermediate,30,0
262c9444-2367-46f6-98bc-ffa7a5b3e4a7,2026-03-19 16:03:51,Ashley,52,ES,Для учебы,Advanced,120,0
84a3c373-4fb8-427a-98bd-959562426f1c,2026-05-18 17:22:51,Amy,41,ES,Хобби,Advanced,120,0
9e3136a0-cafa-4940-9c20-8c7803724fdc,2026-04-02 19:14:51,Jose,48,RU,Для путешествий,Intermediate,15,0
ac8f851b-c339-4a8f-b6b4-92809400a2a3,2026-05-05 04:38:51,Kathryn,45,DE,Для работы,Intermediate,20,0
6afb6d47-edd5-42d4-b2f6-7206c0f8d3cb,2026-03-31 11:24:51,Paige,26,FR,Для учебы,Advanced,120,0
51265e9f-316d-4247-8c5e-9104570511a9,2026-06-01 16:04:51,Elizabeth,20,BR,Хобби,Intermediate,20,0
794b1682-3291-4efb-93e9-079a7d453210,2026-05-19 00:58:51,William,18,IT,Хобби,Beginner,30,0
c3273ece-6584-44c7-b65c-c95476f7dc36,2026-03-15 22:35:51,Katie,32,IT,Для работы,Elementary,90,0
50e18195-6fdc-4379-b980-6e223f07e552,2026-04-25 02:57:51,Sharon,41,RU,Для путешествий,Advanced,120,0
301f4722-9468-47df-9a99-d079c893e977,2026-05-19 14:48:51,Vincent,52,FR,Для работы,Advanced,20,0
6dba76b2-ae85-4831-8064-15f7415b2f6f,2026-05-02 22:04:51,Tristan,48,DE,Для учебы,Beginner,30,0
4bcaa0a2-0a62-478a-ad90-b55aa728c0c1,2026-03-16 16:03:51,Penny,48,DE,Для учебы,Elementary,90,0
d9f07493-0f7a-4cf8-91ce-839ff21da7b8,2026-05-02 02:58:51,Emily,28,RU,Хобби,Intermediate,5,0
482e2cba-e599-4d81-844f-a3a77ef18978,2026-04-15 08:47:51,Matthew,16,RU,Для учебы,Elementary,15,1
3cc953d2-31d0-4806-b810-56fe9b29da14,2026-05-23 13:47:51,Hector,33,IT,Для работы,Advanced,90,0
6fc9e109-6513-4a65-9e74-0d56da1152e1,2026-04-28 04:06:51,Kimberly,41,RU,Для учебы,Advanced,10,0
d0fa087d-738c-4d47-a09a-4b0825a96aa9,2026-06-01 05:59:51,Lindsey,31,ES,Хобби,Elementary,5,0
b6ec2a72-c078-41b3-967c-7ece139cffda,2026-05-27 04:56:51,Kathryn,51,BR,Хобби,Beginner,45,0
09feced4-d3c4-4dba-8e04-ef3bcec0ddc7,2026-05-27 12:13:51,Crystal,29,RU,Для путешествий,Advanced,45,1
98b563a6-d661-4b46-8e31-abcb7b598bed,2026-04-24 20:37:51,Amanda,31,RU,Для учебы,Intermediate,20,0
1d4d1336-25b6-4e66-acb7-f05ee8683a3e,2026-03-15 09:52:51,Jennifer,49,FR,Для путешествий,Elementary,45,0
88a69529-387b-4265-a153-4887219f3be8,2026-05-06 11:49:51,Brian,25,RU,Хобби,Advanced,20,1
3a71358e-8d37-4aa8-9cb2-3e0dee6d26c3,2026-04-30 21:06:51,William,23,US,Хобби,Intermediate,120,0
36d7d1ed-193d-4df3-b3be-0db1581d4181,2026-04-05 09:07:51,Cheryl,22,FR,Для учебы,Beginner,60,0
f3701ffa-ef47-4ee5-9c1d-fd0ab42c37f2,2026-05-19 17:18:51,Sean,44,RU,Для работы,Advanced,10,0
344b719f-84f2-4365-acc9-4f31a01888ff,2026-03-09 14:59:51,Danielle,42,ES,Хобби,Elementary,15,0
6fea7254-8ced-40be-89e5-cf72d84cbf66,2026-05-21 23:32:51,John,45,BR,Для работы,Intermediate,90,0
c51599cf-b337-465b-aac9-80394d8ae863,2026-05-13 10:05:51,Kaitlin,28,RU,Хобби,Advanced,30,0
67afdfa6-d566-4ae1-8011-6263e4d5403f,2026-05-24 06:06:51,Elizabeth,40,RU,Для путешествий,Beginner,45,1
ef78baee-47b0-4001-b0a0-3daa390fa012,2026-03-15 22:20:51,Toni,34,DE,Хобби,Elementary,30,0
f4a9fafe-cf0c-4da6-8a0e-db22dbdb45a2,2026-04-04 16:24:51,Michelle,24,ES,Для работы,Intermediate,90,0
23cb5a8c-f87e-4bcd-9332-ec3bf9196027,2026-05-15 09:01:51,Donald,28,BR,Для путешествий,Advanced,45,0
d7b50c0f-6e77-479b-b9ee-c3f4c3d884dc,2026-03-23 04:13:51,Kimberly,18,RU,Для путешествий,Beginner,45,0
65d3ddf2-2a33-4830-b0db-382c7b52a42b,2026-05-04 14:22:51,Ronald,54,DE,Для учебы,Elementary,45,0
05aff275-09ec-47cd-9ba8-ad853ce761a5,2026-04-26 05:28:51,Edward,51,US,Для работы,Elementary,60,0
7f7233c7-f883-413e-92d6-b9f83addf58e,2026-03-12 08:41:51,Sandra,34,DE,Для путешествий,Advanced,120,0
5bf4a802-27e0-48ad-929b-d734bf78cae0,2026-03-16 21:46:51,Jacqueline,52,FR,Хобби,Elementary,10,0
c9b9a832-b2a5-447b-9402-b008994c0cce,2026-04-01 15:37:51,Kevin,16,US,Для учебы,Elementary,10,1
4a2d2105-5d7a-4239-b37c-2beeb3a3ad17,2026-03-27 18:49:51,Shawn,44,BR,Хобби,Beginner,90,0
55b1f789-390f-4dbf-9d90-85329935d0da,2026-05-14 13:18:51,Randy,38,DE,Для работы,Advanced,45,0
8ae42b51-0fb7-4292-8c72-78e2817e332d,2026-04-13 06:41:51,Scott,47,FR,Для работы,Intermediate,30,0
9140e499-a4cf-4e81-9403-454859c6284b,2026-05-09 02:40:51,Samantha,53,RU,Для учебы,Elementary,45,0
fdcfdd72-07a2-4d4e-b5ca-abd352731289,2026-05-06 21:04:51,Dean,34,IT,Для работы,Intermediate,20,0
86a1a2bb-1691-4088-950a-b3556858eaf8,2026-05-06 05:52:51,Ray,22,FR,Для путешествий,Beginner,20,1
cf58c82f-3077-44d5-b66c-136be022f2bd,2026-03-12 07:30:51,Holly,20,IT,Хобби,Elementary,120,0
12b9cce4-a70b-4a18-ad5b-794e0a4720fc,2026-04-01 07:21:51,Scott,45,IT,Для работы,Intermediate,5,0
380ae2e2-b316-4d7a-8285-5e0c351bf195,2026-03-18 18:20:51,Gregory,17,ES,Для работы,Advanced,60,0
211f453d-b6a5-4228-9396-3e8f18853045,2026-04-12 03:53:51,Kristen,25,FR,Для путешествий,Intermediate,30,0
84d06ede-d5e9-4e25-b56b-37dcdd682bde,2026-05-01 04:42:51,Heather,32,FR,Хобби,Elementary,20,0
45c344e7-909b-4c63-8bd6-7f8cd532efba,2026-04-29 23:03:51,Jody,53,DE,Для работы,Beginner,120,1
def48f99-b85f-4208-a732-154f26ec6294,2026-04-20 15:36:51,Geoffrey,54,FR,Для работы,Intermediate,60,1
2a79305f-e47b-4dbb-b5fc-9ca766ef10e8,2026-05-06 22:24:51,Ronald,34,DE,Для работы,Elementary,120,0
facd95ba-c434-4a7a-b6c8-b42ee139c4a6,2026-04-05 02:24:51,Tiffany,48,ES,Хобби,Elementary,30,0
75a70f80-d05b-4624-ba46-30913da3ad39,2026-03-30 21:37:51,Melinda,53,FR,Хобби,Beginner,45,1
4fe04494-e9c6-425c-b49a-d2db3bce0dcc,2026-04-03 07:16:51,Christopher,35,IT,Хобби,Advanced,5,0
14f3f55b-423e-4c27-a84c-1c3cb2e888a2,2026-04-27 08:12:51,Erin,36,US,Для путешествий,Beginner,15,0
404cad00-249c-4c3f-8d25-52ee3dd1bad5,2026-05-04 03:57:51,John,33,RU,Для учебы,Beginner,120,0
cc41956d-a57c-44cb-810e-a782f951729c,2026-05-18 15:38:51,Joseph,40,RU,Для учебы,Elementary,45,0
53fda37f-2dad-47b4-a1d2-4609ad78eb03,2026-03-16 03:43:51,Susan,33,DE,Хобби,Advanced,45,0
978bb856-e31e-4f8e-ae12-e282935bfba6,2026-04-27 02:11:51,Christopher,39,ES,Для путешествий,Elementary,45,0
103bfe81-ecec-47ff-bcfc-639bb74d4dfa,2026-04-26 17:23:51,Johnathan,21,DE,Для учебы,Beginner,45,0
5cb5ada7-b373-4375-bcdd-fe899c03c6cd,2026-05-16 13:37:51,Taylor,40,BR,Хобби,Advanced,30,0
51af282e-fc3a-4024-8ff3-c270c107ed64,2026-03-07 17:42:51,Ryan,54,BR,Хобби,Beginner,45,0
011aea50-a80e-46a3-a70b-76cc06c1381f,2026-03-05 09:17:51,Kenneth,50,RU,Для путешествий,Advanced,15,0
6833cbdd-b400-4e7f-913f-75491cd24d0d,2026-03-11 14:35:51,Gerald,43,BR,Для путешествий,Elementary,20,1
e3a53e1c-be11-4c5c-9b47-bc7815bd0e6a,2026-04-21 09:41:51,Alejandra,34,BR,Для работы,Beginner,10,0
fa60a19f-fa91-467d-945f-163be632a61c,2026-05-17 12:15:51,Caroline,26,RU,Хобби,Advanced,10,0
e53c1ab3-0837-4871-9de7-92c00fc8641b,2026-05-08 16:12:51,Victor,25,IT,Для учебы,Elementary,45,0
6353663d-2655-45aa-bf8d-41574d01b7c7,2026-03-17 11:09:51,Brian,45,BR,Хобби,Advanced,45,1
aba71217-d576-4e12-bd83-9d20bef0e608,2026-03-20 17:51:51,Madeline,30,ES,Для учебы,Intermediate,90,0
fdbdd261-ac29-4da2-9922-2a982c9813c6,2026-05-29 00:14:51,Jesse,36,ES,Хобби,Intermediate,5,0
494d029f-110e-4461-80f0-82a4aeb2f782,2026-03-06 18:36:51,James,54,IT,Для путешествий,Advanced,120,1
0a35e62d-05c0-45e3-b273-18bcadf50630,2026-05-29 23:59:51,Robert,25,ES,Хобби,Advanced,5,1
eaa41487-8edb-42ee-bb8d-1bf4e94f7976,2026-04-08 10:21:51,Kirsten,52,US,Для учебы,Intermediate,30,1
39dfdb91-f0be-463f-a250-88a52b72431c,2026-05-03 04:14:51,Cynthia,54,ES,Для работы,Intermediate,60,0
80c1a62f-6759-4446-a2d8-bf23c514fed4,2026-05-18 16:12:51,Angela,31,US,Хобби,Intermediate,10,0
eca3ffce-6509-476b-84c6-aa541c172185,2026-03-09 15:43:51,Stacy,53,IT,Для учебы,Beginner,10,0
8dc8d8ef-31d4-4c1c-a2e7-11b75808e0d0,2026-03-17 21:51:51,Henry,43,US,Для учебы,Elementary,30,0
991d627d-78da-4e39-b66e-f17b24206047,2026-04-14 18:25:51,Caleb,55,DE,Для учебы,Advanced,5,0
c35f28bc-99a4-40f9-8839-91f5a2f68291,2026-04-05 13:32:51,Kenneth,31,IT,Хобби,Beginner,15,0
b78a06a9-7d4a-425a-b2a7-74ca62585427,2026-05-22 05:57:51,Nancy,53,IT,Для работы,Intermediate,45,0
f8cc7ea3-285f-4591-9f73-c954da619158,2026-05-02 03:40:51,Marissa,34,RU,Для путешествий,Beginner,5,0
e56473ab-301e-41fa-a014-c7d466a1e6b4,2026-05-25 09:55:51,Justin,29,DE,Для работы,Advanced,60,0
c54fbc5e-6290-412d-9755-77a92f8619da,2026-05-16 12:06:51,Debra,52,US,Для путешествий,Advanced,15,0
e23d012a-1d54-4bd7-a3eb-4123c4593086,2026-03-15 05:31:51,Carl,31,DE,Для работы,Elementary,5,0
f0773137-33bb-4102-a899-c1119748bcdb,2026-05-05 21:51:51,Megan,41,RU,Для учебы,Advanced,90,0
b918bd97-dfb8-4c10-a9a9-9087430d9999,2026-03-18 14:12:51,Amanda,25,US,Для путешествий,Intermediate,45,0
8cc00bca-da01-48c9-b414-c5c0562ad8b8,2026-03-11 15:53:51,Abigail,37,ES,Для учебы,Intermediate,15,0
f086871e-d88d-4d10-86ce-71b7699cc359,2026-03-08 23:54:51,Brian,21,IT,Для учебы,Intermediate,60,0
dd231754-6d67-4de7-866e-b43b45373ad2,2026-03-29 21:40:51,Valerie,52,BR,Для работы,Intermediate,5,0
fb2754d1-6b84-4972-a0a1-6670c170139a,2026-05-26 01:10:51,Lauren,40,DE,Для работы,Beginner,120,0
2f91b7ce-019c-4c43-abc1-ecf83723d828,2026-03-11 08:57:51,Hector,44,BR,Для работы,Advanced,60,0
a00e9efd-3b90-4f3c-82e1-df3b19d0f078,2026-03-25 18:23:51,Michael,40,US,Для путешествий,Advanced,30,0
7dfe5405-6ec5-4f87-85bf-e9873344bde6,2026-03-24 06:40:51,Lisa,36,IT,Для работы,Intermediate,60,0
120602c0-9815-4306-b940-b347015a2ce8,2026-04-13 18:46:51,Carla,19,ES,Для работы,Elementary,120,0
60c63120-8045-4263-bcdf-cc75c93bba70,2026-05-02 23:55:51,Curtis,53,FR,Хобби,Elementary,120,0
3c6df89d-550a-4969-9fce-30c0f61c7cba,2026-04-29 15:18:51,Angela,54,RU,Для путешествий,Intermediate,60,0
4a28adc3-1e61-46ee-9d66-8e3fc79c5938,2026-04-03 21:02:51,Jason,38,BR,Для учебы,Beginner,20,0
ed6c701f-a60b-413d-a376-3b450ad0311e,2026-05-03 13:30:51,Jerome,34,RU,Хобби,Advanced,120,0
cabc023f-bed0-458f-b91a-32a85fa5e662,2026-05-23 16:14:51,Emma,28,FR,Для работы,Elementary,45,0
9f5677a4-4e5d-4b5d-9e4a-5d15c71fa231,2026-04-20 22:07:51,Joy,52,ES,Хобби,Intermediate,30,0
4f9a30f6-72b0-48b7-b1cc-dedd560dbe37,2026-04-14 20:21:51,Katherine,49,US,Для путешествий,Elementary,10,0
4db1dd7e-ef50-4aea-9c93-a13f662ee912,2026-04-22 19:16:51,Joseph,48,DE,Хобби,Intermediate,90,0
4f9a367e-7c48-4911-890d-fbd8afee9c84,2026-04-29 11:56:51,Julie,44,FR,Для путешествий,Advanced,45,0
61c031ae-771f-451e-b992-de7523ef30d5,2026-03-28 03:35:51,Nathan,38,DE,Для путешествий,Beginner,15,1
8e02469c-148c-4e02-986a-6e83686b4c2d,2026-05-08 09:58:51,Jeanette,50,FR,Хобби,Beginner,90,0
eb31b454-5337-4f4f-847b-e20b23a4eb4b,2026-05-24 21:39:51,Lori,51,RU,Для работы,Intermediate,10,1
baedbdc4-9fcc-409c-b715-7496bfa8f2c5,2026-04-27 21:39:51,Ashley,40,IT,Для учебы,Beginner,120,0
4119c8bf-47d0-4985-81a2-e5517492ea02,2026-05-18 22:16:51,Phillip,30,FR,Для учебы,Beginner,30,0
a1cdb371-0bfe-4c8c-9c50-aeeab9ab95d1,2026-05-02 21:53:51,Andrew,43,RU,Для работы,Beginner,30,0
197f4476-3728-47ef-bca1-5381823af064,2026-05-05 18:20:51,Timothy,48,ES,Для работы,Advanced,120,0
3d624192-c777-4db8-ab14-b369bcd68184,2026-05-29 10:46:51,Sharon,49,ES,Для работы,Elementary,90,1
a05c168b-08f9-4560-95e9-9608983b7e2f,2026-05-20 09:34:51,James,52,RU,Для учебы,Beginner,15,0
9720cdc4-69ad-444e-b68a-e3880320ecc4,2026-05-14 10:59:51,Thomas,24,US,Для работы,Elementary,10,1
f3e7a9ce-757f-4087-976a-c98e4ba9c4c4,2026-03-19 16:15:51,Kevin,48,ES,Для работы,Beginner,10,0
2fb6b7af-c7ae-4e7a-aff2-07991a1495b8,2026-05-24 13:37:51,Rhonda,54,FR,Для учебы,Intermediate,120,1
14ac1fa5-0bce-4fe6-8076-7a51415c05f2,2026-03-22 09:38:51,Jose,23,DE,Хобби,Intermediate,45,0
eecbc4ba-57c0-4a50-ad2d-d83461c44345,2026-04-01 08:33:51,Dominic,26,ES,Для работы,Elementary,120,0
7bf17e37-0561-405a-8355-884a5e424d86,2026-05-19 18:29:51,Brian,20,DE,Для учебы,Elementary,10,0
146ea6ee-75b2-4804-ae64-2415d63f8961,2026-05-26 14:53:51,Bryan,38,IT,Хобби,Beginner,90,0
154b91d1-16d7-4faa-a9bd-b61d46044a8f,2026-05-11 01:27:51,Kimberly,35,ES,Хобби,Advanced,10,0
a097f2b8-474a-4eb2-a7f4-2cae1911fcf6,2026-04-27 10:18:51,Tracy,21,IT,Для учебы,Beginner,5,0
021240a6-0ef8-4066-a0ea-4fd32e69143a,2026-05-31 06:34:51,Brian,44,RU,Хобби,Intermediate,90,0
0ae815c6-5b56-45de-bce4-1f61cf31d976,2026-05-20 08:27:51,Micheal,52,DE,Для работы,Intermediate,15,0
0824c842-80f7-430c-ba35-739590dcef59,2026-05-14 01:46:51,John,48,DE,Для путешествий,Beginner,120,1
eb66b483-17fd-4c13-b206-280c0ba1c68d,2026-05-02 05:01:51,Timothy,22,RU,Для путешествий,Advanced,45,0
d3d16a8a-3ff8-43a2-b5b2-60e91949680e,2026-04-10 21:50:51,Michael,37,FR,Для путешествий,Elementary,30,0
61fff21e-6cb1-4b2a-ac58-fead3000d9e2,2026-04-04 23:36:51,Maria,34,RU,Для путешествий,Elementary,5,0
5ea1430a-9a82-4ab1-9af8-c1155122c1f5,2026-05-30 01:41:51,Nicole,42,DE,Для работы,Beginner,90,0
91b456dc-b765-4cda-8d86-b5706514b797,2026-03-24 22:01:51,Eileen,47,DE,Для путешествий,Beginner,30,0
338b7b30-ef2b-4153-9c29-007a0a21cc60,2026-04-06 13:23:51,James,30,DE,Хобби,Elementary,15,0
32c3c0fc-febf-4779-a745-07b878e0f2be,2026-04-21 09:14:51,Scott,20,DE,Для работы,Advanced,30,1
efa9536e-d642-44ac-aa0c-c7d6e4e5a5fa,2026-04-15 01:57:51,Dennis,37,FR,Для путешествий,Intermediate,5,0
011c6f76-c8d1-4ce8-a331-09dd6dea08d2,2026-04-08 09:04:51,Michael,47,ES,Для работы,Intermediate,30,1
9d5528e8-bcd5-4df6-9c4f-a6d555f35a0a,2026-04-28 11:35:51,Anthony,29,DE,Хобби,Beginner,20,0
a75d8d9a-327e-4c81-b46c-68c5b1f26782,2026-03-10 01:00:51,Elizabeth,39,DE,Для учебы,Beginner,10,0
7a0dbd35-e9f1-4092-b6ba-4dfbe234c774,2026-04-10 18:30:51,Alicia,24,FR,Для учебы,Intermediate,90,0
4542dd89-5f6c-43d7-97cd-539f248d85fb,2026-05-30 15:48:51,Suzanne,54,ES,Для работы,Beginner,10,0
470e9586-aff5-4d37-bda0-86f1e310db93,2026-05-22 19:02:51,Lisa,48,ES,Для учебы,Intermediate,120,0
198c3b12-22ec-4bad-b08b-68c33026532c,2026-03-08 13:16:51,John,34,RU,Для путешествий,Elementary,15,0
dc5918a7-b9a5-4a92-b391-8b691796ad1f,2026-04-16 23:22:51,Sarah,18,US,Для путешествий,Intermediate,45,0
48207fa4-2c4b-4f94-8de8-97a46dc153c2,2026-05-27 14:32:51,Anna,41,US,Для путешествий,Advanced,15,0
4a761564-2507-4d0d-90ed-b789b1609524,2026-04-21 09:56:51,Michael,55,BR,Для путешествий,Advanced,45,0
82228799-3ed6-4c1a-bf4f-aeb59c07db96,2026-04-13 18:10:51,Patricia,18,DE,Для работы,Intermediate,10,0
c227efad-fbdf-424f-800d-8a5baf42bfc6,2026-05-14 01:18:51,Cynthia,32,US,Для путешествий,Advanced,5,0
84ea189a-4ccf-4a6f-88ac-cb2c795ab8a5,2026-04-11 13:09:51,Colin,51,IT,Хобби,Elementary,120,0
ee64683b-34cb-45a5-ac3a-211b41c38bff,2026-04-01 10:58:51,James,43,ES,Для путешествий,Advanced,20,0
7cb16664-f9d3-400a-b658-531dfcf60414,2026-03-04 11:23:51,Chris,35,BR,Для работы,Elementary,30,0
3ba836cf-bb2c-429e-8c26-f9ff2c4d2b0e,2026-05-24 11:59:51,Christopher,47,ES,Хобби,Intermediate,90,0
289b13aa-679a-4e77-af91-b2248e8d6469,2026-04-30 14:47:51,Jessica,32,RU,Хобби,Beginner,90,0
1545ce56-5d00-405e-b35a-1b024b72b985,2026-05-02 17:25:51,Dustin,44,RU,Хобби,Beginner,5,0
41441098-8f2b-47df-99a2-4f768902e58a,2026-05-01 16:19:51,Candice,16,US,Хобби,Beginner,20,0
a812e7cf-2a5d-47aa-9aee-12a4a5741a91,2026-04-11 16:09:51,Joseph,45,DE,Для учебы,Advanced,60,0
456fcdba-7953-49c8-a7b6-09739499d435,2026-05-04 09:25:51,Cindy,46,RU,Для путешествий,Intermediate,60,0
d788abcd-bf81-4473-85b9-ca048f5cd92e,2026-03-22 03:49:51,Scott,19,US,Для путешествий,Advanced,15,0
8ef751ec-9571-47c7-8088-335c371da819,2026-03-24 06:35:51,Patrick,24,RU,Для работы,Advanced,45,0
6068c484-a3a4-454b-a9e1-6ff473af2f7e,2026-03-04 19:18:51,Antonio,31,ES,Для путешествий,Beginner,90,0
44733ade-d141-4f63-be36-0415ec9f4907,2026-04-22 15:36:51,Jose,40,BR,Для учебы,Advanced,60,0
16d96ce7-89c1-4632-bbfd-a5101b493660,2026-03-13 15:59:51,Debra,19,BR,Для работы,Beginner,120,0
952b7472-470b-405c-97f7-0f57949d0472,2026-05-26 06:51:51,Dana,17,FR,Хобби,Elementary,10,0
50a820a0-bcf7-41bd-a365-2c2f58dd6378,2026-04-21 13:13:51,Timothy,51,FR,Для учебы,Beginner,20,0
b740afd5-308a-4985-a575-b2b246421cb0,2026-05-08 00:02:51,Ashley,50,ES,Для путешествий,Beginner,5,0
a8104a64-663a-4337-a269-c84dae648b72,2026-05-18 16:00:51,Catherine,17,US,Для работы,Elementary,20,0
0f82a47c-d7bc-4ee1-b6e9-b9149896d00d,2026-03-05 08:26:51,Nicole,37,FR,Хобби,Beginner,45,0
5b0317e6-111d-4cb5-a502-fb379a283db4,2026-03-16 20:40:51,Micheal,27,BR,Для учебы,Advanced,10,0
43f8aa57-d96c-4f1b-a6bf-8d668a8f4e2e,2026-04-23 21:17:51,Becky,23,US,Хобби,Beginner,20,0
c0dcadcb-4d64-4ae2-bda3-bbabe678dcd0,2026-04-16 02:50:51,Eric,24,RU,Для учебы,Intermediate,20,0
015a3ec7-5a29-4b2d-8908-195af62bdeee,2026-05-16 18:56:51,Peter,26,ES,Для учебы,Elementary,15,0
